기준일,브랜드,매장명,매출액_원,원본매출_만원
2026-08-29,폴바셋,대구 감삼 DT점,71183,7.1183
2026-08-30,폴바셋,대구 감삼 DT점,91456,9.1456
2026-08-31,폴바셋,대구 감삼 DT점,60865,6.0865
2026-08-01,폴바셋,MBC몰 파크점,59819,5.9819
2026-08-02,폴바셋,MBC몰 파크점,36091,3.6091
2026-08-03,폴바셋,MBC몰 파크점,71273,7.1273
2026-08-04,폴바셋,MBC몰 파크점,50091,5.0091
2026-08-05,폴바셋,MBC몰 파크점,46546,4.6546
2026-08-06,폴바셋,MBC몰 파크점,91028,9.1028
2026-08-07,폴바셋,MBC몰 파크점,67819,6.7819
2026-08-08,폴바셋,MBC몰 파크점,92274,9.2274
2026-08-09,폴바셋,MBC몰 파크점,24273,2.4273
2026-08-10,폴바셋,MBC몰 파크점,92365,9.2365
2026-08-11,폴바셋,MBC몰 파크점,99364,9.9364
2026-08-12,폴바셋,MBC몰 파크점,59092,5.9092
2026-08-13,폴바셋,MBC몰 파크점,84274,8.4274
2026-08-14,폴바셋,MBC몰 파크점,32364,3.2364
2026-08-15,폴바셋,MBC몰 파크점,56182,5.6182
2026-08-16,폴바셋,MBC몰 파크점,42364,4.2364
2026-08-17,폴바셋,MBC몰 파크점,47728,4.7728
2026-08-18,폴바셋,MBC몰 파크점,65728,6.5728
2026-08-19,폴바셋,MBC몰 파크점,44546,4.4546
2026-08-20,폴바셋,MBC몰 파크점,159819,15.9819
2026-08-21,폴바셋,MBC몰 파크점,63092,6.3092
2026-08-22,폴바셋,MBC몰 파크점,81183,8.1183
2026-08-23,폴바셋,MBC몰 파크점,34273,3.4273
2026-08-24,폴바셋,MBC몰 파크점,60455,6.0455
2026-08-25,폴바셋,MBC몰 파크점,30546,3.0546
2026-08-26,폴바셋,MBC몰 파크점,74001,7.4001
2026-08-27,폴바셋,MBC몰 파크점,60728,6.0728
2026-08-28,폴바셋,MBC몰 파크점,58092,5.8092
2026-08-29,폴바셋,MBC몰 파크점,103910,10.391
2026-08-30,폴바셋,MBC몰 파크점,19364,1.9364
2026-08-31,폴바셋,MBC몰 파크점,92274,9.2274
2026-08-01,폴바셋,북수원IC DT점,48728,4.8728
2026-08-02,폴바셋,북수원IC DT점,83183,8.3183
2026-08-03,폴바셋,북수원IC DT점,74365,7.4365
2026-08-04,폴바셋,북수원IC DT점,76365,7.6365
2026-08-05,폴바셋,북수원IC DT점,43637,4.3637
2026-08-06,폴바셋,북수원IC DT점,93638,9.3638
2026-08-07,폴바셋,북수원IC DT점,61001,6.1001
2026-08-08,폴바셋,북수원IC DT점,68910,6.891
2026-08-09,폴바셋,북수원IC DT점,99911,9.9911
2026-08-10,폴바셋,북수원IC DT점,42546,4.2546
2026-08-11,폴바셋,북수원IC DT점,64956,6.4956
2026-08-12,폴바셋,북수원IC DT점,64092,6.4092
2026-08-13,폴바셋,북수원IC DT점,72956,7.2956
2026-08-14,폴바셋,북수원IC DT점,59183,5.9183
2026-08-15,폴바셋,북수원IC DT점,67001,6.7001
2026-08-16,폴바셋,북수원IC DT점,74274,7.4274
2026-08-17,폴바셋,북수원IC DT점,94456,9.4456
2026-08-18,폴바셋,북수원IC DT점,8091,0.8091
2026-08-19,폴바셋,북수원IC DT점,31546,3.1546
2026-08-20,폴바셋,북수원IC DT점,97547,9.7547
2026-08-21,폴바셋,북수원IC DT점,63092,6.3092
2026-08-22,폴바셋,북수원IC DT점,74274,7.4274
2026-08-23,폴바셋,북수원IC DT점,50819,5.0819
2026-08-24,폴바셋,북수원IC DT점,58001,5.8001
2026-08-25,폴바셋,북수원IC DT점,46819,4.6819
2026-08-26,폴바셋,북수원IC DT점,70183,7.0183
2026-08-27,폴바셋,북수원IC DT점,53910,5.391
2026-08-28,폴바셋,북수원IC DT점,62001,6.2001
2026-08-29,폴바셋,북수원IC DT점,98456,9.8456
2026-08-30,폴바셋,북수원IC DT점,87274,8.7274
2026-08-31,폴바셋,북수원IC DT점,75274,7.5274
2026-08-01,폴바셋,부산 대연 DT점,43637,4.3637
2026-08-02,폴바셋,부산 대연 DT점,64819,6.4819
2026-08-03,폴바셋,부산 대연 DT점,65001,6.5001
2026-08-04,폴바셋,부산 대연 DT점,80274,8.0274
2026-08-05,폴바셋,부산 대연 DT점,72183,7.2183
2026-08-06,폴바셋,부산 대연 DT점,34637,3.4637
2026-08-07,폴바셋,부산 대연 DT점,34455,3.4455
2026-08-08,폴바셋,부산 대연 DT점,84365,8.4365
2026-08-09,폴바셋,부산 대연 DT점,55910,5.591
2026-08-10,폴바셋,부산 대연 DT점,69092,6.9092
2026-08-11,폴바셋,부산 대연 DT점,37637,3.7637
2026-08-12,폴바셋,부산 대연 DT점,80274,8.0274
2026-08-13,폴바셋,부산 대연 DT점,70183,7.0183
2026-08-14,폴바셋,부산 대연 DT점,53910,5.391
2026-08-15,폴바셋,부산 대연 DT점,132002,13.2002
2026-08-16,폴바셋,부산 대연 DT점,24455,2.4455
2026-08-17,폴바셋,부산 대연 DT점,82274,8.2274
2026-08-18,폴바셋,부산 대연 DT점,15182,1.5182
2026-08-19,폴바셋,부산 대연 DT점,48728,4.8728
2026-08-20,폴바셋,부산 대연 DT점,79365,7.9365
2026-08-21,폴바셋,부산 대연 DT점,138638,13.8638
2026-08-22,폴바셋,부산 대연 DT점,49819,4.9819
2026-08-23,폴바셋,부산 대연 DT점,98911,9.8911
2026-08-24,폴바셋,부산 대연 DT점,90365,9.0365
2026-08-25,폴바셋,부산 대연 DT점,75092,7.5092
2026-08-26,폴바셋,부산 대연 DT점,36637,3.6637
2026-08-27,폴바셋,부산 대연 DT점,88365,8.8365
2026-08-28,폴바셋,부산 대연 DT점,74092,7.4092
2026-08-29,폴바셋,부산 대연 DT점,131911,13.1911
2026-08-30,폴바셋,부산 대연 DT점,24364,2.4364
2026-08-31,폴바셋,부산 대연 DT점,65001,6.5001
2026-08-01,폴바셋,신세계아울렛 시흥점,127824,12.7824
2026-08-02,폴바셋,신세계아울렛 시흥점,90322,9.0322
2026-08-03,폴바셋,신세계아울렛 시흥점,72004,7.2004
2026-08-04,폴바셋,신세계아울렛 시흥점,59458,5.9458
2026-08-05,폴바셋,신세계아울렛 시흥점,75002,7.5002
2026-08-06,폴바셋,신세계아울렛 시흥점,27547,2.7547
2026-08-07,폴바셋,신세계아울렛 시흥점,55547,5.5547
2026-08-08,폴바셋,신세계아울렛 시흥점,91004,9.1004
2026-08-09,폴바셋,신세계아울렛 시흥점,155371,15.5371
2026-08-10,폴바셋,신세계아울렛 시흥점,34274,3.4274
2026-08-11,폴바셋,신세계아울렛 시흥점,32002,3.2002
2026-08-12,폴바셋,신세계아울렛 시흥점,48003,4.8003
2026-08-13,폴바셋,신세계아울렛 시흥점,17183,1.7183
2026-08-14,폴바셋,신세계아울렛 시흥점,67185,6.7185
2026-08-15,폴바셋,신세계아울렛 시흥점,89913,8.9913
2026-08-16,폴바셋,신세계아울렛 시흥점,129189,12.9189
2026-08-17,폴바셋,신세계아울렛 시흥점,76730,7.673
2026-08-18,폴바셋,신세계아울렛 시흥점,65822,6.5822
2026-08-19,폴바셋,신세계아울렛 시흥점,29546,2.9546
2026-08-20,폴바셋,신세계아울렛 시흥점,0,0
2026-08-21,폴바셋,신세계아울렛 시흥점,45730,4.573
2026-08-22,폴바셋,신세계아울렛 시흥점,111370,11.137
2026-08-23,폴바셋,신세계아울렛 시흥점,130735,13.0735
2026-08-24,폴바셋,신세계아울렛 시흥점,44185,4.4185
2026-08-25,폴바셋,신세계아울렛 시흥점,17183,1.7183
2026-08-26,폴바셋,신세계아울렛 시흥점,53275,5.3275
2026-08-27,폴바셋,신세계아울렛 시흥점,28820,2.882
2026-08-28,폴바셋,신세계아울렛 시흥점,49276,4.9276
2026-08-29,폴바셋,신세계아울렛 시흥점,129825,12.9825
2026-08-30,폴바셋,신세계아울렛 시흥점,139736,13.9736
2026-08-31,폴바셋,신세계아울렛 시흥점,35274,3.5274
2026-08-01,폴바셋,파미에스테이션점,62001,6.2001
2026-08-02,폴바셋,파미에스테이션점,58819,5.8819
2026-08-03,폴바셋,파미에스테이션점,87274,8.7274
2026-08-04,폴바셋,파미에스테이션점,90365,9.0365
2026-08-05,폴바셋,파미에스테이션점,44819,4.4819
2026-08-06,폴바셋,파미에스테이션점,108729,10.8729
2026-08-07,폴바셋,파미에스테이션점,73183,7.3183
2026-08-08,폴바셋,파미에스테이션점,73365,7.3365
2026-08-09,폴바셋,파미에스테이션점,32028,3.2028
2026-08-10,폴바셋,파미에스테이션점,40455,4.0455
2026-08-11,폴바셋,파미에스테이션점,30273,3.0273
2026-08-12,폴바셋,파미에스테이션점,65183,6.5183
2026-08-13,폴바셋,파미에스테이션점,53910,5.391
2026-08-14,폴바셋,파미에스테이션점,52819,5.2819
2026-08-15,폴바셋,파미에스테이션점,50837,5.0837
2026-08-16,폴바셋,파미에스테이션점,41728,4.1728
2026-08-17,폴바셋,파미에스테이션점,21455,2.1455
2026-08-18,폴바셋,파미에스테이션점,50637,5.0637
2026-08-19,폴바셋,파미에스테이션점,86183,8.6183
2026-08-20,폴바셋,파미에스테이션점,53910,5.391
2026-08-21,폴바셋,파미에스테이션점,70001,7.0001
2026-08-22,폴바셋,파미에스테이션점,62092,6.2092
2026-08-23,폴바셋,파미에스테이션점,44546,4.4546
2026-08-24,폴바셋,파미에스테이션점,67092,6.7092
2026-08-25,폴바셋,파미에스테이션점,67410,6.741
2026-08-26,폴바셋,파미에스테이션점,62001,6.2001
2026-08-27,폴바셋,파미에스테이션점,58092,5.8092
2026-08-28,폴바셋,파미에스테이션점,213117,21.3117
2026-08-29,폴바셋,파미에스테이션점,180843,18.0843
2026-08-30,폴바셋,파미에스테이션점,85985,8.5985
2026-08-31,폴바셋,파미에스테이션점,60185,6.0185
2026-08-01,폴바셋,대구 만촌 DT점,74274,7.4274
2026-08-02,폴바셋,대구 만촌 DT점,54637,5.4637
2026-08-03,폴바셋,대구 만촌 DT점,36546,3.6546
2026-08-04,폴바셋,대구 만촌 DT점,72819,7.2819
2026-08-05,폴바셋,대구 만촌 DT점,114002,11.4002
2026-08-06,폴바셋,대구 만촌 DT점,78274,7.8274
2026-08-07,폴바셋,대구 만촌 DT점,90456,9.0456
2026-08-08,폴바셋,대구 만촌 DT점,65183,6.5183
2026-08-09,폴바셋,대구 만촌 DT점,27455,2.7455
2026-08-10,폴바셋,대구 만촌 DT점,90456,9.0456
2026-08-11,폴바셋,대구 만촌 DT점,84456,8.4456
2026-08-12,폴바셋,대구 만촌 DT점,52755,5.2755
2026-08-13,폴바셋,대구 만촌 DT점,59819,5.9819
2026-08-14,폴바셋,대구 만촌 DT점,53910,5.391
2026-08-15,폴바셋,대구 만촌 DT점,106593,10.6593
2026-08-16,폴바셋,대구 만촌 DT점,44637,4.4637
2026-08-17,폴바셋,대구 만촌 DT점,61819,6.1819
2026-08-18,폴바셋,대구 만촌 DT점,18273,1.8273
2026-08-19,폴바셋,대구 만촌 DT점,54910,5.491
2026-08-20,폴바셋,대구 만촌 DT점,62092,6.2092
2026-08-21,폴바셋,대구 만촌 DT점,96365,9.6365
2026-08-22,폴바셋,대구 만촌 DT점,104502,10.4502
2026-08-23,폴바셋,대구 만촌 DT점,59092,5.9092
2026-08-24,폴바셋,대구 만촌 DT점,70092,7.0092
2026-08-25,폴바셋,대구 만촌 DT점,70365,7.0365
2026-08-26,폴바셋,대구 만촌 DT점,74547,7.4547
2026-08-27,폴바셋,대구 만촌 DT점,92638,9.2638
2026-08-28,폴바셋,대구 만촌 DT점,102820,10.282
2026-08-29,폴바셋,대구 만촌 DT점,93729,9.3729
2026-08-30,폴바셋,대구 만촌 DT점,32783,3.2783
2026-08-31,폴바셋,대구 만촌 DT점,70092,7.0092
2026-08-01,폴바셋,롯데월드몰점,184941,18.4941
2026-08-02,폴바셋,롯데월드몰점,200417,20.0417
2026-08-03,폴바셋,롯데월드몰점,58847,5.8847
2026-08-04,폴바셋,롯데월드몰점,116239,11.6239
2026-08-05,폴바셋,롯데월드몰점,66732,6.6732
2026-08-06,폴바셋,롯데월드몰점,38820,3.882
2026-08-07,폴바셋,롯데월드몰점,79184,7.9184
2026-08-08,폴바셋,롯데월드몰점,151507,15.1507
2026-08-09,폴바셋,롯데월드몰점,84149,8.4149
2026-08-10,폴바셋,롯데월드몰점,36456,3.6456
2026-08-11,폴바셋,롯데월드몰점,41092,4.1092
2026-08-12,폴바셋,롯데월드몰점,63004,6.3004
2026-08-13,폴바셋,롯데월드몰점,63547,6.3547
2026-08-14,폴바셋,롯데월드몰점,75457,7.5457
2026-08-15,폴바셋,롯데월드몰점,93822,9.3822
2026-08-16,폴바셋,롯데월드몰점,90005,9.0005
2026-08-17,폴바셋,롯데월드몰점,64058,6.4058
2026-08-18,폴바셋,롯데월드몰점,51002,5.1002
2026-08-19,폴바셋,롯데월드몰점,35365,3.5365
2026-08-20,폴바셋,롯데월드몰점,31910,3.191
2026-08-21,폴바셋,롯데월드몰점,43638,4.3638
2026-08-22,폴바셋,롯데월드몰점,69185,6.9185
2026-08-23,폴바셋,롯데월드몰점,59092,5.9092
2026-08-24,폴바셋,롯데월드몰점,46274,4.6274
2026-08-25,폴바셋,롯데월드몰점,77457,7.7457
2026-08-26,폴바셋,롯데월드몰점,40183,4.0183
2026-08-27,폴바셋,롯데월드몰점,56276,5.6276
2026-08-28,폴바셋,롯데월드몰점,39457,3.9457
2026-08-29,폴바셋,롯데월드몰점,61367,6.1367
2026-08-30,폴바셋,롯데월드몰점,43457,4.3457
2026-08-31,폴바셋,롯데월드몰점,28001,2.8001
2026-08-01,폴바셋,GFC점,40410,4.041
2026-08-02,폴바셋,GFC점,24273,2.4273
2026-08-03,폴바셋,GFC점,108684,10.8684
2026-08-04,폴바셋,GFC점,116866,11.6866
2026-08-05,폴바셋,GFC점,77274,7.7274
2026-08-06,폴바셋,GFC점,70183,7.0183
2026-08-07,폴바셋,GFC점,123466,12.3466
2026-08-08,폴바셋,GFC점,36255,3.6255
2026-08-09,폴바셋,GFC점,4091,0.4091
2026-08-10,폴바셋,GFC점,85138,8.5138
2026-08-11,폴바셋,GFC점,121184,12.1184
2026-08-12,폴바셋,GFC점,112502,11.2502
2026-08-13,폴바셋,GFC점,92547,9.2547
2026-08-14,폴바셋,GFC점,77365,7.7365
2026-08-15,폴바셋,GFC점,54819,5.4819
2026-08-16,폴바셋,GFC점,2000,0.2
2026-08-17,폴바셋,GFC점,35546,3.5546
2026-08-18,폴바셋,GFC점,43637,4.3637
2026-08-19,폴바셋,GFC점,62001,6.2001
2026-08-20,폴바셋,GFC점,98547,9.8547
2026-08-21,폴바셋,GFC점,123856,12.3856
2026-08-22,폴바셋,GFC점,16182,1.6182
2026-08-23,폴바셋,GFC점,12182,1.2182
2026-08-24,폴바셋,GFC점,53910,5.391
2026-08-25,폴바셋,GFC점,64001,6.4001
2026-08-26,폴바셋,GFC점,73001,7.3001
2026-08-27,폴바셋,GFC점,98910,9.891
2026-08-28,폴바셋,GFC점,153641,15.3641
2026-08-29,폴바셋,GFC점,35092,3.5092
2026-08-30,폴바셋,GFC점,50175,5.0175
2026-08-31,폴바셋,GFC점,191642,19.1642
2026-08-01,폴바셋,부산 연산역점,63186,6.3186
2026-08-02,폴바셋,부산 연산역점,83459,8.3459
2026-08-03,폴바셋,부산 연산역점,81731,8.1731
2026-08-04,폴바셋,부산 연산역점,89094,8.9094
2026-08-05,폴바셋,부산 연산역점,52639,5.2639
2026-08-06,폴바셋,부산 연산역점,71639,7.1639
2026-08-07,폴바셋,부산 연산역점,78094,7.8094
2026-08-08,폴바셋,부산 연산역점,77185,7.7185
2026-08-09,폴바셋,부산 연산역점,26365,2.6365
2026-08-10,폴바셋,부산 연산역점,84457,8.4457
2026-08-11,폴바셋,부산 연산역점,134005,13.4005
2026-08-12,폴바셋,부산 연산역점,64731,6.4731
2026-08-13,폴바셋,부산 연산역점,90003,9.0003
2026-08-14,폴바셋,부산 연산역점,87550,8.755
2026-08-15,폴바셋,부산 연산역점,44912,4.4912
2026-08-16,폴바셋,부산 연산역점,49457,4.9457
2026-08-17,폴바셋,부산 연산역점,61822,6.1822
2026-08-18,폴바셋,부산 연산역점,55185,5.5185
2026-08-19,폴바셋,부산 연산역점,76148,7.6148
2026-08-20,폴바셋,부산 연산역점,86366,8.6366
2026-08-21,폴바셋,부산 연산역점,130732,13.0732
2026-08-22,폴바셋,부산 연산역점,52429,5.2429
2026-08-23,폴바셋,부산 연산역점,12001,1.2001
2026-08-24,폴바셋,부산 연산역점,79914,7.9914
2026-08-25,폴바셋,부산 연산역점,63093,6.3093
2026-08-26,폴바셋,부산 연산역점,92731,9.2731
2026-08-27,폴바셋,부산 연산역점,103367,10.3367
2026-08-28,폴바셋,부산 연산역점,81776,8.1776
2026-08-29,폴바셋,부산 연산역점,84734,8.4734
2026-08-30,폴바셋,부산 연산역점,40648,4.0648
2026-08-31,폴바셋,부산 연산역점,85093,8.5093
2026-08-01,폴바셋,인스파이어점,187730,18.773
2026-08-02,폴바셋,인스파이어점,57092,5.7092
2026-08-03,폴바셋,인스파이어점,74183,7.4183
2026-08-04,폴바셋,인스파이어점,50001,5.0001
2026-08-05,폴바셋,인스파이어점,73274,7.3274
2026-08-06,폴바셋,인스파이어점,71092,7.1092
2026-08-07,폴바셋,인스파이어점,20364,2.0364
2026-08-08,폴바셋,인스파이어점,87547,8.7547
2026-08-09,폴바셋,인스파이어점,91365,9.1365
2026-08-10,폴바셋,인스파이어점,20273,2.0273
2026-08-11,폴바셋,인스파이어점,52910,5.291
2026-08-12,폴바셋,인스파이어점,15364,1.5364
2026-08-13,폴바셋,인스파이어점,86547,8.6547
2026-08-14,폴바셋,인스파이어점,89456,8.9456
2026-08-15,폴바셋,인스파이어점,333642,33.3642
2026-08-16,폴바셋,인스파이어점,77329,7.7329
2026-08-17,폴바셋,인스파이어점,81365,8.1365
2026-08-18,폴바셋,인스파이어점,35637,3.5637
2026-08-19,폴바셋,인스파이어점,25546,2.5546
2026-08-20,폴바셋,인스파이어점,34728,3.4728
2026-08-21,폴바셋,인스파이어점,32455,3.2455
2026-08-22,폴바셋,인스파이어점,244731,24.4731
2026-08-23,폴바셋,인스파이어점,87183,8.7183
2026-08-24,폴바셋,인스파이어점,20273,2.0273
2026-08-25,폴바셋,인스파이어점,82274,8.2274
2026-08-26,폴바셋,인스파이어점,14273,1.4273
2026-08-27,폴바셋,인스파이어점,21364,2.1364
2026-08-28,폴바셋,인스파이어점,23364,2.3364
2026-08-29,폴바셋,인스파이어점,139275,13.9275
2026-08-30,폴바셋,인스파이어점,89092,8.9092
2026-08-31,폴바셋,인스파이어점,15364,1.5364
2026-08-01,폴바셋,현대아울렛 남양주점,135373,13.5373
2026-08-02,폴바셋,현대아울렛 남양주점,124553,12.4553
2026-08-03,폴바셋,현대아울렛 남양주점,72095,7.2095
2026-08-04,폴바셋,현대아울렛 남양주점,30819,3.0819
2026-08-05,폴바셋,현대아울렛 남양주점,53459,5.3459
2026-08-06,폴바셋,현대아울렛 남양주점,71506,7.1506
2026-08-07,폴바셋,현대아울렛 남양주점,62368,6.2368
2026-08-08,폴바셋,현대아울렛 남양주점,104461,10.4461
2026-08-09,폴바셋,현대아울렛 남양주점,108554,10.8554
2026-08-10,폴바셋,현대아울렛 남양주점,73187,7.3187
2026-08-11,폴바셋,현대아울렛 남양주점,61641,6.1641
2026-08-12,폴바셋,현대아울렛 남양주점,41094,4.1094
2026-08-13,폴바셋,현대아울렛 남양주점,68277,6.8277
2026-08-14,폴바셋,현대아울렛 남양주점,48185,4.8185
2026-08-15,폴바셋,현대아울렛 남양주점,116643,11.6643
2026-08-16,폴바셋,현대아울렛 남양주점,80188,8.0188
2026-08-17,폴바셋,현대아울렛 남양주점,65641,6.5641
2026-08-18,폴바셋,현대아울렛 남양주점,60002,6.0002
2026-08-19,폴바셋,현대아울렛 남양주점,70641,7.0641
2026-08-20,폴바셋,현대아울렛 남양주점,73460,7.346
2026-08-21,폴바셋,현대아울렛 남양주점,64778,6.4778
2026-08-22,폴바셋,현대아울렛 남양주점,130828,13.0828
2026-08-23,폴바셋,현대아울렛 남양주점,123190,12.319
2026-08-24,폴바셋,현대아울렛 남양주점,44912,4.4912
2026-08-25,폴바셋,현대아울렛 남양주점,52729,5.2729
2026-08-26,폴바셋,현대아울렛 남양주점,32638,3.2638
2026-08-27,폴바셋,현대아울렛 남양주점,46822,4.6822
2026-08-28,폴바셋,현대아울렛 남양주점,38276,3.8276
2026-08-29,폴바셋,현대아울렛 남양주점,139463,13.9463
2026-08-30,폴바셋,현대아울렛 남양주점,93642,9.3642
2026-08-31,폴바셋,현대아울렛 남양주점,46276,4.6276
2026-08-01,폴바셋,롯데아울렛 김해점,50275,5.0275
2026-08-02,폴바셋,롯데아울렛 김해점,58912,5.8912
2026-08-03,폴바셋,롯데아울렛 김해점,61366,6.1366
2026-08-04,폴바셋,롯데아울렛 김해점,66640,6.664
2026-08-05,폴바셋,롯데아울렛 김해점,72823,7.2823
2026-08-06,폴바셋,롯데아울렛 김해점,95915,9.5915
2026-08-07,폴바셋,롯데아울렛 김해점,88915,8.8915
2026-08-08,폴바셋,롯데아울렛 김해점,79186,7.9186
2026-08-09,폴바셋,롯데아울렛 김해점,93097,9.3097
2026-08-10,폴바셋,롯데아울렛 김해점,68002,6.8002
2026-08-11,폴바셋,롯데아울렛 김해점,82185,8.2185
2026-08-12,폴바셋,롯데아울렛 김해점,39638,3.9638
2026-08-13,폴바셋,롯데아울렛 김해점,51730,5.173
2026-08-14,폴바셋,롯데아울렛 김해점,74004,7.4004
2026-08-15,폴바셋,롯데아울렛 김해점,107279,10.7279
2026-08-16,폴바셋,롯데아울렛 김해점,102053,10.2053
2026-08-17,폴바셋,롯데아울렛 김해점,123642,12.3642
2026-08-18,폴바셋,롯데아울렛 김해점,56549,5.6549
2026-08-19,폴바셋,롯데아울렛 김해점,74822,7.4822
2026-08-20,폴바셋,롯데아울렛 김해점,50275,5.0275
2026-08-21,폴바셋,롯데아울렛 김해점,89367,8.9367
2026-08-22,폴바셋,롯데아울렛 김해점,119369,11.9369
2026-08-23,폴바셋,롯데아울렛 김해점,105279,10.5279
2026-08-24,폴바셋,롯데아울렛 김해점,58004,5.8004
2026-08-25,폴바셋,롯데아울렛 김해점,60368,6.0368
2026-08-26,폴바셋,롯데아울렛 김해점,42458,4.2458
2026-08-27,폴바셋,롯데아울렛 김해점,72914,7.2914
2026-08-28,폴바셋,롯데아울렛 김해점,62640,6.264
2026-08-29,폴바셋,롯데아울렛 김해점,105552,10.5552
2026-08-30,폴바셋,롯데아울렛 김해점,89549,8.9549
2026-08-31,폴바셋,롯데아울렛 김해점,40275,4.0275
2026-08-01,폴바셋,전주 금암 DT점,114001,11.4001
2026-08-02,폴바셋,전주 금암 DT점,72637,7.2637
2026-08-03,폴바셋,전주 금암 DT점,64001,6.4001
2026-08-04,폴바셋,전주 금암 DT점,66182,6.6182
2026-08-05,폴바셋,전주 금암 DT점,100547,10.0547
2026-08-06,폴바셋,전주 금암 DT점,59728,5.9728
2026-08-07,폴바셋,전주 금암 DT점,83092,8.3092
2026-08-08,폴바셋,전주 금암 DT점,111638,11.1638
2026-08-09,폴바셋,전주 금암 DT점,56819,5.6819
2026-08-10,폴바셋,전주 금암 DT점,72910,7.291
2026-08-11,폴바셋,전주 금암 DT점,82556,8.2556
2026-08-12,폴바셋,전주 금암 DT점,94274,9.4274
2026-08-13,폴바셋,전주 금암 DT점,79865,7.9865
2026-08-14,폴바셋,전주 금암 DT점,52728,5.2728
2026-08-15,폴바셋,전주 금암 DT점,132183,13.2183
2026-08-16,폴바셋,전주 금암 DT점,54000,5.4
2026-08-17,폴바셋,전주 금암 DT점,92637,9.2637
2026-08-18,폴바셋,전주 금암 DT점,24273,2.4273
2026-08-19,폴바셋,전주 금암 DT점,60819,6.0819
2026-08-20,폴바셋,전주 금암 DT점,54819,5.4819
2026-08-21,폴바셋,전주 금암 DT점,86819,8.6819
2026-08-22,폴바셋,전주 금암 DT점,68183,6.8183
2026-08-23,폴바셋,전주 금암 DT점,102728,10.2728
2026-08-24,폴바셋,전주 금암 DT점,56728,5.6728
2026-08-25,폴바셋,전주 금암 DT점,71001,7.1001
2026-08-26,폴바셋,전주 금암 DT점,55728,5.5728
2026-08-27,폴바셋,전주 금암 DT점,39364,3.9364
2026-08-28,폴바셋,전주 금암 DT점,110365,11.0365
2026-08-29,폴바셋,전주 금암 DT점,109365,10.9365
2026-08-30,폴바셋,전주 금암 DT점,60455,6.0455
2026-08-31,폴바셋,전주 금암 DT점,92819,9.2819
2026-08-01,폴바셋,롯데아울렛 이시아폴리스점,87821,8.7821
2026-08-02,폴바셋,롯데아울렛 이시아폴리스점,88185,8.8185
2026-08-03,폴바셋,롯데아울렛 이시아폴리스점,51002,5.1002
2026-08-04,폴바셋,롯데아울렛 이시아폴리스점,98003,9.8003
2026-08-05,폴바셋,롯데아울렛 이시아폴리스점,50510,5.051
2026-08-06,폴바셋,롯데아울렛 이시아폴리스점,68004,6.8004
2026-08-07,폴바셋,롯데아울렛 이시아폴리스점,53476,5.3476
2026-08-08,폴바셋,롯데아울렛 이시아폴리스점,117371,11.7371
2026-08-09,폴바셋,롯데아울렛 이시아폴리스점,104731,10.4731
2026-08-10,폴바셋,롯데아울렛 이시아폴리스점,85096,8.5096
2026-08-11,폴바셋,롯데아울렛 이시아폴리스점,91185,9.1185
2026-08-12,폴바셋,롯데아울렛 이시아폴리스점,47639,4.7639
2026-08-13,폴바셋,롯데아울렛 이시아폴리스점,55839,5.5839
2026-08-14,폴바셋,롯데아울렛 이시아폴리스점,66220,6.622
2026-08-15,폴바셋,롯데아울렛 이시아폴리스점,135405,13.5405
2026-08-16,폴바셋,롯데아울렛 이시아폴리스점,82822,8.2822
2026-08-17,폴바셋,롯데아울렛 이시아폴리스점,108914,10.8914
2026-08-18,폴바셋,롯데아울렛 이시아폴리스점,74822,7.4822
2026-08-19,폴바셋,롯데아울렛 이시아폴리스점,19183,1.9183
2026-08-20,폴바셋,롯데아울렛 이시아폴리스점,84714,8.4714
2026-08-21,폴바셋,롯데아울렛 이시아폴리스점,39847,3.9847
2026-08-22,폴바셋,롯데아울렛 이시아폴리스점,114459,11.4459
2026-08-23,폴바셋,롯데아울렛 이시아폴리스점,84185,8.4185
2026-08-24,폴바셋,롯데아울렛 이시아폴리스점,84813,8.4813
2026-08-25,폴바셋,롯데아울렛 이시아폴리스점,92368,9.2368
2026-08-26,폴바셋,롯데아울렛 이시아폴리스점,63729,6.3729
2026-08-27,폴바셋,롯데아울렛 이시아폴리스점,70459,7.0459
2026-08-28,폴바셋,롯데아울렛 이시아폴리스점,27093,2.7093
2026-08-29,폴바셋,롯데아울렛 이시아폴리스점,62822,6.2822
2026-08-30,폴바셋,롯데아울렛 이시아폴리스점,116731,11.6731
2026-08-31,폴바셋,롯데아울렛 이시아폴리스점,91006,9.1006
2026-08-01,폴바셋,광명 철산 DT점,121757,12.1757
2026-08-02,폴바셋,광명 철산 DT점,42546,4.2546
2026-08-03,폴바셋,광명 철산 DT점,97320,9.732
2026-08-04,폴바셋,광명 철산 DT점,92547,9.2547
2026-08-05,폴바셋,광명 철산 DT점,103638,10.3638
2026-08-06,폴바셋,광명 철산 DT점,97411,9.7411
2026-08-07,폴바셋,광명 철산 DT점,78365,7.8365
2026-08-08,폴바셋,광명 철산 DT점,64819,6.4819
2026-08-09,폴바셋,광명 철산 DT점,74729,7.4729
2026-08-10,폴바셋,광명 철산 DT점,46546,4.6546
2026-08-11,폴바셋,광명 철산 DT점,82402,8.2402
2026-08-12,폴바셋,광명 철산 DT점,114093,11.4093
